algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.105802118,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.105644069,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.10563015,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.10564427,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.10561988,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.105703059,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.105813608,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.105824378,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.105824498,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.10563065,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,256,"1,1,1",1,selection,0.021264191,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,256,"1,1,1",1,selection,0.021285411,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,256,"1,1,1",1,selection,0.02127328,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,256,"1,1,1",1,selection,0.021293219,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,256,"1,1,1",1,selection,0.021292199,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,256,"1,1,1",1,selection,0.0212873,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,256,"1,1,1",1,selection,0.02128343,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,256,"1,1,1",1,selection,0.02128741,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,256,"1,1,1",1,selection,0.02127853,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,256,"1,1,1",1,selection,0.021283301,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,256,512,"1,1,1",1,selection,0.094085294,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,256,512,"1,1,1",1,selection,0.094113814,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,256,512,"1,1,1",1,selection,0.094100774,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,256,512,"1,1,1",1,selection,0.094137784,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,256,512,"1,1,1",1,selection,0.094167614,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,256,512,"1,1,1",1,selection,0.094114674,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,256,512,"1,1,1",1,selection,0.094087314,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,256,512,"1,1,1",1,selection,0.094082624,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,256,512,"1,1,1",1,selection,0.094102604,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,256,512,"1,1,1",1,selection,0.094097543,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,512,"1,1,1",1,selection,0.02127729,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,512,"1,1,1",1,selection,0.02128386,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,512,"1,1,1",1,selection,0.0212575,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,512,"1,1,1",1,selection,0.021265521,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,512,"1,1,1",1,selection,0.02128289,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,512,"1,1,1",1,selection,0.02129257,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,512,"1,1,1",1,selection,0.02125833,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,512,"1,1,1",1,selection,0.02129031,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,512,"1,1,1",1,selection,0.02128703,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,512,"1,1,1",1,selection,0.02129367,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,256,1024,"1,1,1",1,selection,0.087937551,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,256,1024,"1,1,1",1,selection,0.08794851099999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,256,1024,"1,1,1",1,selection,0.087977,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,256,1024,"1,1,1",1,selection,0.08798312,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,256,1024,"1,1,1",1,selection,0.08797728,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,256,1024,"1,1,1",1,selection,0.08795269,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,256,1024,"1,1,1",1,selection,0.08794578,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,256,1024,"1,1,1",1,selection,0.08802696899999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,256,1024,"1,1,1",1,selection,0.08795308,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,256,1024,"1,1,1",1,selection,0.08793576999999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,1024,"1,1,1",1,selection,0.0212531,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,1024,"1,1,1",1,selection,0.021308779,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,1024,"1,1,1",1,selection,0.02125823,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,1024,"1,1,1",1,selection,0.02126893,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,1024,"1,1,1",1,selection,0.021268,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,1024,"1,1,1",1,selection,0.021298719,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,1024,"1,1,1",1,selection,0.02126516,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,1024,"1,1,1",1,selection,0.02126177,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,1024,"1,1,1",1,selection,0.021269801,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,1024,"1,1,1",1,selection,0.02125598,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,16777216,64,1,256,2048,"1,1,1",1,selection,0.084020062,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,16777216,64,1,256,2048,"1,1,1",1,selection,0.084025683,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,16777216,64,1,256,2048,"1,1,1",1,selection,0.08402633199999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,16777216,64,1,256,2048,"1,1,1",1,selection,0.084028423,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,16777216,64,1,256,2048,"1,1,1",1,selection,0.08402293299999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,16777216,64,1,256,2048,"1,1,1",1,selection,0.084024132,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,16777216,64,1,256,2048,"1,1,1",1,selection,0.08402525199999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,16777216,64,1,256,2048,"1,1,1",1,selection,0.08402973299999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,16777216,64,1,256,2048,"1,1,1",1,selection,0.084025822,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,16777216,64,1,256,2048,"1,1,1",1,selection,0.08402736199999998,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,16777216,64,1,512,2048,"1,1,1",1,selection,0.030735508,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,16777216,64,1,512,2048,"1,1,1",1,selection,0.030752568,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,16777216,64,1,512,2048,"1,1,1",1,selection,0.030725168,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,16777216,64,1,512,2048,"1,1,1",1,selection,0.030719268,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,16777216,64,1,512,2048,"1,1,1",1,selection,0.030748488,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,16777216,64,1,512,2048,"1,1,1",1,selection,0.030693899,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,16777216,64,1,512,2048,"1,1,1",1,selection,0.030733368,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,16777216,64,1,512,2048,"1,1,1",1,selection,0.030721629,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,16777216,64,1,512,2048,"1,1,1",1,selection,0.030750688,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,16777216,64,1,512,2048,"1,1,1",1,selection,0.030722468,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.037256227,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.037269248,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.037259777,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.037265678,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.037269078,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.037263287,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.037279008,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.037270768,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.037282947,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.037267348,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.009799744,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.009802134,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.009794124,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.009802584,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.009804695,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.009799714,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.009806334000000002,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.009814064,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.009798364,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.009798695,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,10,4194304,256,1,256,64,"1,1,1",1,selection,0.037270927,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,11,4194304,256,1,256,64,"1,1,1",1,selection,0.037260668,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,12,4194304,256,1,256,64,"1,1,1",1,selection,0.037267197,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,13,4194304,256,1,256,64,"1,1,1",1,selection,0.037280167,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,14,4194304,256,1,256,64,"1,1,1",1,selection,0.037278607,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,15,4194304,256,1,256,64,"1,1,1",1,selection,0.037254698,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,16,4194304,256,1,256,64,"1,1,1",1,selection,0.037275478,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,17,4194304,256,1,256,64,"1,1,1",1,selection,0.037272617,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,18,4194304,256,1,256,64,"1,1,1",1,selection,0.037272907,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
sort-in-registers (any data),uniform,ascending,19,4194304,256,1,256,64,"1,1,1",1,selection,0.037253598,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,10,4194304,256,1,512,64,"1,1,1",1,selection,0.00552814,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,11,4194304,256,1,512,64,"1,1,1",1,selection,0.005529451,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
bits (ascending data),uniform,ascending,12,4194304,256,1,512,64,"1,1,1",1,selection,0.00554133,bw01,35760911,data/buffer-bw01-35760911.csv,ascending
